domain_code,domain,area_code_fao,area,item_code_fao,item,year_code,year,flag,flag_description,area_harvested,production
QCL,Crops and livestock products,44,Colombia,56,Maize,1969,1969,NA,Official data,725000,872500
QCL,Crops and livestock products,44,Colombia,56,Maize,1970,1970,NA,Official data,661400,876800
QCL,Crops and livestock products,44,Colombia,56,Maize,1971,1971,NA,Official data,666500,818500
QCL,Crops and livestock products,44,Colombia,56,Maize,1972,1972,NA,Official data,624500,806200
QCL,Crops and livestock products,44,Colombia,56,Maize,1973,1973,NA,Official data,580300,739100
QCL,Crops and livestock products,44,Colombia,56,Maize,1974,1974,NA,Official data,570100,791500
QCL,Crops and livestock products,44,Colombia,56,Maize,1975,1975,NA,Official data,572700,722600
QCL,Crops and livestock products,44,Colombia,56,Maize,1976,1976,NA,Official data,647500,883700
QCL,Crops and livestock products,44,Colombia,56,Maize,1977,1977,NA,Official data,580500,752800
QCL,Crops and livestock products,44,Colombia,56,Maize,1978,1978,NA,Official data,670900,862200
QCL,Crops and livestock products,44,Colombia,56,Maize,1979,1979,NA,Official data,615600,870200
QCL,Crops and livestock products,44,Colombia,56,Maize,1980,1980,NA,Official data,614400,853560
QCL,Crops and livestock products,44,Colombia,56,Maize,1981,1981,NA,Official data,629000,880000
QCL,Crops and livestock products,44,Colombia,56,Maize,1982,1982,NA,Official data,636100,898500
QCL,Crops and livestock products,44,Colombia,56,Maize,1983,1983,NA,Official data,582300,863800
QCL,Crops and livestock products,44,Colombia,56,Maize,1984,1984,NA,Official data,593000,864312
QCL,Crops and livestock products,44,Colombia,56,Maize,1985,1985,NA,Official data,540600,762600
